IsoCode;TypeOfFoodID;TypeOfNutritionalFactId;SupplyQuantity
BEL;18;2;0.0049
BLZ;18;2;0
BEN;18;2;0
BOL;18;2;0
BIH;18;2;0.0053
BWA;18;2;0
BRA;18;2;0.0165
BGR;18;2;0
BFA;18;2;0
CPV;18;2;0
KHM;18;2;0
CMR;18;2;0
CAN;18;2;0.0099
CAF;18;2;0.0431
TCD;18;2;0
CHL;18;2;0
CHN;18;2;0.0088
COL;18;2;0.4699
COG;18;2;0
CRI;18;2;0.0123
CIV;18;2;0
HRV;18;2;0.0387
CUB;18;2;0
CYP;18;2;0.0062
CZE;18;2;0.0173
DNK;18;2;0.0044
DJI;18;2;0
DMA;18;2;0
DOM;18;2;0
ECU;18;2;0
EGY;18;2;0
SLV;18;2;0
EST;18;2;0.0047
SWZ;18;2;0
ETH;18;2;0
FJI;18;2;0
FIN;18;2;0.0042
FRA;18;2;0.0045
PYF;18;2;0
GAB;18;2;0
GMB;18;2;0
GEO;18;2;0.0065
DEU;18;2;0.0048
GHA;18;2;0
GRC;18;2;0.0095
GRD;18;2;0
GTM;18;2;0
GIN;18;2;0
GNB;18;2;0
GUY;18;2;0
HTI;18;2;0.01
HND;18;2;0
HUN;18;2;0
ISL;18;2;0.0035
IND;18;2;0.0459
IDN;18;2;0.0219
IRN;18;2;0.0057
IRQ;18;2;0
IRL;18;2;0.0047
ISR;18;2;0.0041
ITA;18;2;0
JAM;18;2;0
JPN;18;2;0.0462
JOR;18;2;0
KAZ;18;2;0
KEN;18;2;0
KIR;18;2;0
PRK;18;2;0
KOR;18;2;0.0618
KWT;18;2;0
KGZ;18;2;0
LAO;18;2;0
LVA;18;2;0.0051
LBN;18;2;0
LSO;18;2;0
LBR;18;2;0
LTU;18;2;0.004
LUX;18;2;0.0047
MDG;18;2;0
MWI;18;2;0
MYS;18;2;0
MDV;18;2;0.0061
MLI;18;2;0.0059
MLT;18;2;0
MRT;18;2;0
MUS;18;2;0
MEX;18;2;0.0428
MNG;18;2;0
MNE;18;2;0.0044
MAR;18;2;0
MOZ;18;2;0
MMR;18;2;0.2625
NAM;18;2;0
NPL;18;2;0.0068
NLD;18;2;0.0048
NCL;18;2;0
NZL;18;2;0.0055
NIC;18;2;0
NER;18;2;0
NGA;18;2;0
MKD;18;2;0
NOR;18;2;0
OMN;18;2;0
PAK;18;2;0.0226
PAN;18;2;0.0126
PRY;18;2;0
PER;18;2;0
PHL;18;2;0.0319
POL;18;2;0
PRT;18;2;0.0044
MDA;18;2;0
ROU;18;2;0.0141
RUS;18;2;0.0049
RWA;18;2;0
KNA;18;2;0
LCA;18;2;0
VCT;18;2;0
WSM;18;2;0.0058
STP;18;2;0
SAU;18;2;0
SEN;18;2;0
SRB;18;2;0.0061
SLE;18;2;0
SVK;18;2;0.0159
SVN;18;2;0.0051
SLB;18;2;0
ZAF;18;2;0
ESP;18;2;0.0047
LKA;18;2;0
SDN;18;2;0
SUR;18;2;0
SWE;18;2;0.0047
CHE;18;2;0.0105
TWN;18;2;0
TJK;18;2;0
THA;18;2;0
TLS;18;2;0
TGO;18;2;0
TTO;18;2;0
TUN;18;2;0
TUR;18;2;0.0049
TKM;18;2;0
UGA;18;2;0
UKR;18;2;0
ARE;18;2;0
GBR;18;2;0.0048
TZA;18;2;0.0084
USA;18;2;0.0747
URY;18;2;0.0059
UZB;18;2;0
VUT;18;2;0
VEN;18;2;0.0178
VNM;18;2;0.0056
YEM;18;2;0
ZMB;18;2;0
ZWE;18;2;0
AFG;19;2;0.1387
ALB;19;2;0.2677
DZA;19;2;0.2745
AGO;19;2;0.0092
ATG;19;2;0.0737
ARG;19;2;0.0438
ARM;19;2;0.2208
AUS;19;2;0.7724
AUT;19;2;0.3561
AZE;19;2;0.3411
BHS;19;2;0.1464
BGD;19;2;0.1078
BRB;19;2;0.2465
BLR;19;2;0.3454
BEL;19;2;0.5417
BLZ;19;2;0.1265
BEN;19;2;0.5741
BOL;19;2;0.431
BIH;19;2;0.2059
BWA;19;2;0.0384
BRA;19;2;0.066
BGR;19;2;0.132
BFA;19;2;0.0854
CPV;19;2;0.0505
KHM;19;2;0.0382
CMR;19;2;0.3168
CAN;19;2;0.5534
CAF;19;2;0
TCD;19;2;0
CHL;19;2;0.2653
CHN;19;2;0.6092
COL;19;2;0.2211
COG;19;2;0.0089
CRI;19;2;0.1417
CIV;19;2;0.997
HRV;19;2;0.249
CUB;19;2;0
CYP;19;2;0.4048
CZE;19;2;0.2024
DNK;19;2;0.4423
DJI;19;2;0.105
DMA;19;2;0.0063
DOM;19;2;0.0374
ECU;19;2;0.0304
EGY;19;2;0.0467
SLV;19;2;0.0334
EST;19;2;0.3582
SWZ;19;2;0.1794
ETH;19;2;0.0838
FJI;19;2;0.0609
FIN;19;2;0.1826
FRA;19;2;0.3569
PYF;19;2;0.1174
GAB;19;2;0.0126
GMB;19;2;0.1019
GEO;19;2;0.2665
DEU;19;2;0.7005
GHA;19;2;0.1191
GRC;19;2;0.8887
GRD;19;2;0.0425
GTM;19;2;0.1002
GIN;19;2;0
GNB;19;2;1.8913
GUY;19;2;0.1821
HTI;19;2;0
HND;19;2;0.039
HUN;19;2;0.0284
ISL;19;2;0.1773
IND;19;2;0.1837
IDN;19;2;0.102
IRN;19;2;1.3701
IRQ;19;2;0.2065
IRL;19;2;0.3351
ISR;19;2;0.5134
ITA;19;2;0.5855
JAM;19;2;0.0412
JPN;19;2;0.2079
JOR;19;2;0.4052
KAZ;19;2;0.3211
KEN;19;2;0.1314
KIR;19;2;0.3179
PRK;19;2;0.0574
KOR;19;2;0.3762
KWT;19;2;0.4107
KGZ;19;2;0.3222
LAO;19;2;0.012
LVA;19;2;0.3134
LBN;19;2;1.2414
LSO;19;2;0.0078
LBR;19;2;0.1504
LTU;19;2;0.2317
LUX;19;2;0.0471
MDG;19;2;0.0466
MWI;19;2;0.0368
MYS;19;2;0.1457
MDV;19;2;1.0523
MLI;19;2;0.3651
MLT;19;2;0.3696
MRT;19;2;0
MUS;19;2;0.1016
MEX;19;2;0.1445
MNG;19;2;0.0243
MNE;19;2;0.2647
MAR;19;2;0.4844
MOZ;19;2;0.2343
MMR;19;2;0.2464
NAM;19;2;0.0402
NPL;19;2;0.156
NLD;19;2;0.5926
NCL;19;2;0.1087
NZL;19;2;0.5497
NIC;19;2;0.0076
NER;19;2;0
NGA;19;2;0.2236
MKD;19;2;0.3967
NOR;19;2;0.3677
OMN;19;2;0.1762
PAK;19;2;0.1057
PAN;19;2;0.1258
PRY;19;2;0.0069
PER;19;2;0.0446
PHL;19;2;0.2632
POL;19;2;0.1601
PRT;19;2;0.3275
MDA;19;2;0.0316
ROU;19;2;0.1921
RUS;19;2;0.0393
RWA;19;2;0
KNA;19;2;0.2079
LCA;19;2;0.1504
VCT;19;2;0.1118
WSM;19;2;0.0292
STP;19;2;0.0096
SAU;19;2;0.2799
SEN;19;2;0.1485
SRB;19;2;0.2242
SLE;19;2;0.2335
SVK;19;2;0.3189
SVN;19;2;0.498
SLB;19;2;0.0839
ZAF;19;2;0.03
ESP;19;2;0.6302
LKA;19;2;0.1631
SDN;19;2;0
SUR;19;2;0.0581
SWE;19;2;0.3591
CHE;19;2;0.8684
TWN;19;2;0.5364
TJK;19;2;0.1354
THA;19;2;0.1147
TLS;19;2;0
TGO;19;2;0
TTO;19;2;0.2067
TUN;19;2;0.8538
TUR;19;2;0.8298
TKM;19;2;0.0592
UGA;19;2;0
UKR;19;2;0.1741
ARE;19;2;0.9875
GBR;19;2;0.2979
TZA;19;2;0.092
USA;19;2;0.4924
URY;19;2;0.0533
UZB;19;2;0.1657
VUT;19;2;0.0157
VEN;19;2;0
VNM;19;2;0.3277
YEM;19;2;0.0188
ZMB;19;2;0
ZWE;19;2;0.1367
AFG;20;2;40.2477
ALB;20;2;22.2552
DZA;20;2;36.1694
AGO;20;2;34.7782
ATG;20;2;16.8161
ARG;20;2;18.0176
ARM;20;2;27.1154
AUS;20;2;17.0213
AUT;20;2;19.9991
AZE;20;2;33.7015
BHS;20;2;15.8276
BGD;20;2;40.0846
BRB;20;2;21.7791
BLR;20;2;22.9065
BEL;20;2;21.5098
BLZ;20;2;31.0607
BEN;20;2;38.8393
BOL;20;2;27.3139
BIH;20;2;31.6634
BWA;20;2;29.71
BRA;20;2;20.9443
BGR;20;2;25.012
BFA;20;2;42.8121
CPV;20;2;31.4704
KHM;20;2;35.3544
CMR;20;2;41.8934
CAN;20;2;24.8172
CAF;20;2;28.1516
TCD;20;2;34.5576
CHL;20;2;24.3185
CHN;20;2;19.3546
COL;20;2;24.3124
COG;20;2;26.1449
CRI;20;2;21.921
CIV;20;2;38.4167
HRV;20;2;20.2335
CUB;20;2;31.5807
CYP;20;2;21.5669
CZE;20;2;19.2588
DNK;20;2;17.6088
DJI;20;2;40.3809
DMA;20;2;22.7431
DOM;20;2;24.3086
ECU;20;2;27.2423
EGY;20;2;37.5032
SLV;20;2;32.6495
EST;20;2;21.401
SWZ;20;2;35.2361
ETH;20;2;45.5515
FJI;20;2;28.8922
FIN;20;2;18.7816
FRA;20;2;18.9195
PYF;20;2;17.0044
GAB;20;2;25.6637
GMB;20;2;37.0013
GEO;20;2;31.5673
DEU;20;2;19.7342
GHA;20;2;37.8157
GRC;20;2;23.0217
GRD;20;2;19.6727
GTM;20;2;34.595
GIN;20;2;40.7779
GNB;20;2;39.4337
GUY;20;2;27.8511
HTI;20;2;40.012
HND;20;2;32.6216
HUN;20;2;21.6731
ISL;20;2;14.2158
IND;20;2;38.7418
IDN;20;2;33.836
IRN;20;2;35.5712
IRQ;20;2;38.8173
IRL;20;2;21.4791
ISR;20;2;20.436
ITA;20;2;23.2845
JAM;20;2;25.3466
JPN;20;2;22.2383
JOR;20;2;32.5447
KAZ;20;2;21.0496
KEN;20;2;37.3542
KIR;20;2;25.0338
PRK;20;2;39.912
KOR;20;2;24.6702
KWT;20;2;26.2459
KGZ;20;2;29.7633
LAO;20;2;37.9184
LVA;20;2;21.4168
LBN;20;2;35.0107
LSO;20;2;40.4682
LBR;20;2;37.7318
LTU;20;2;19.2371
LUX;20;2;18.2264
MDG;20;2;39.2828
MWI;20;2;41.5717
MYS;20;2;22.6256
MDV;20;2;19.9633
MLI;20;2;36.3465
MLT;20;2;21.2257
MRT;20;2;31.5565
MUS;20;2;28.1536
MEX;20;2;26.5578
MNG;20;2;15.9303
MNE;20;2;19.6973
MAR;20;2;36.0086
MOZ;20;2;41.2184
MMR;20;2;26.0767
NAM;20;2;31.6873
NPL;20;2;41.4055
NLD;20;2;17.2903
NCL;20;2;20.824
NZL;20;2;21.4533
NIC;20;2;33.3359
NER;20;2;42.3774
NGA;20;2;43.6287
MKD;20;2;29.5941
NOR;20;2;20.7208
OMN;20;2;25.2203
PAK;20;2;28.9736
PAN;20;2;23.4447
PRY;20;2;26.6435
PER;20;2;31.1763
PHL;20;2;29.4911
POL;20;2;23.1142
PRT;20;2;18.241
MDA;20;2;25.6886
ROU;20;2;25.5201
RUS;20;2;22.6095
RWA;20;2;42.6148
KNA;20;2;17.9799
LCA;20;2;19.8161
VCT;20;2;22.8894
WSM;20;2;19.0904
STP;20;2;34.7935
SAU;20;2;28.8594
SEN;20;2;39.2692
SRB;20;2;25.75
SLE;20;2;38.0747
SVK;20;2;20.5789
SVN;20;2;22.5062
SLB;20;2;35.2218
ZAF;20;2;29.2848
ESP;20;2;18.9394
LKA;20;2;35.4541
SDN;20;2;34.4307
SUR;20;2;29.5006
SWE;20;2;18.4582
CHE;20;2;19.3974
TWN;20;2;25.2362
TJK;20;2;37.8554
THA;20;2;28.5363
TLS;20;2;36.4432
TGO;20;2;41.9749
TTO;20;2;25.0443
TUN;20;2;35.7583
TUR;20;2;32.3339
TKM;20;2;28.4437
UGA;20;2;39.6046
UKR;20;2;28.307
ARE;20;2;29.5822
GBR;20;2;21.8944
TZA;20;2;42.1845
USA;20;2;17.5247
URY;20;2;23.2856
UZB;20;2;29.9781
VUT;20;2;30.1247
VEN;20;2;27.4545
VNM;20;2;29.5617
YEM;20;2;39.9831
ZMB;20;2;40.1117
ZWE;20;2;38.6508
AFG;21;2;0
ALB;21;2;0.0084
DZA;21;2;0.0269
AGO;21;2;0.0092
ATG;21;2;0.043
ARG;21;2;0
ARM;21;2;0.0205
AUS;21;2;0.0463
AUT;21;2;0.0647
AZE;21;2;0.0217
BHS;21;2;0.0325
BGD;21;2;0
BRB;21;2;0.028
BLR;21;2;0.0213
BEL;21;2;0.1133
BLZ;21;2;0.0372
BEN;21;2;0
BOL;21;2;0.0146
BIH;21;2;0.0158
BWA;21;2;0.0153
BRA;21;2;0.022
BGR;21;2;0.024
BFA;21;2;0
CPV;21;2;0.0361
KHM;21;2;0
CMR;21;2;0.0072
CAN;21;2;0.084
CAF;21;2;0
TCD;21;2;0
CHL;21;2;0.0169
CHN;21;2;0.0059
COL;21;2;0.0346
COG;21;2;0.0179
CRI;21;2;0.0062
CIV;21;2;0.0084
HRV;21;2;0.0221
CUB;21;2;0
CYP;21;2;0.0125
CZE;21;2;0.0578
DNK;21;2;0.0575
DJI;21;2;0.0075
DMA;21;2;0.0127
DOM;21;2;0
ECU;21;2;0.0152
EGY;21;2;0.0052
SLV;21;2;0.0267
EST;21;2;0.0233
SWZ;21;2;0
ETH;21;2;0
FJI;21;2;0.0203
FIN;21;2;0.0594
FRA;21;2;0.0134
PYF;21;2;0.0153
GAB;21;2;0.0126
GMB;21;2;0.0157
GEO;21;2;0.026
DEU;21;2;0.0288
GHA;21;2;0.0159
GRC;21;2;0.0285
GRD;21;2;0.0283
GTM;21;2;0.0143
GIN;21;2;0.0081
GNB;21;2;0.0113
GUY;21;2;0.0285
HTI;21;2;0.01
HND;21;2;0.0156
HUN;21;2;0.1081
ISL;21;2;0.0035
IND;21;2;0
IDN;21;2;0
IRN;21;2;0.0057
IRQ;21;2;0.0165
IRL;21;2;0.0425
ISR;21;2;0.0326
ITA;21;2;0.0141
JAM;21;2;0.0343
JPN;21;2;0.0289
JOR;21;2;0.0145
KAZ;21;2;0.0316
KEN;21;2;0.0411
KIR;21;2;0
PRK;21;2;0
KOR;21;2;0
KWT;21;2;0.005
KGZ;21;2;0.0059
LAO;21;2;0.006
LVA;21;2;0.0257
LBN;21;2;0.0148
LSO;21;2;0
LBR;21;2;0.0125
LTU;21;2;0.02
LUX;21;2;0.0189
MDG;21;2;0
MWI;21;2;0
MYS;21;2;0.0063
MDV;21;2;0.0061
MLI;21;2;0
MLT;21;2;0.0215
MRT;21;2;0.0063
MUS;21;2;0.0169
MEX;21;2;0.0214
MNG;21;2;0.0182
MNE;21;2;0.0176
MAR;21;2;0.0051
MOZ;21;2;0
MMR;21;2;0
NAM;21;2;0.0241
NPL;21;2;0.0068
NLD;21;2;0.043
NCL;21;2;0.0362
NZL;21;2;0.011
NIC;21;2;0.0076
NER;21;2;0
NGA;21;2;0
MKD;21;2;0.0248
NOR;21;2;0.1135
OMN;21;2;0.0059
PAK;21;2;0.1132
PAN;21;2;0.0315
PRY;21;2;0.0069
PER;21;2;0.0128
PHL;21;2;0
POL;21;2;0.0631
PRT;21;2;0.0393
MDA;21;2;0.0158
ROU;21;2;0.0187
RUS;21;2;0.0245
RWA;21;2;0
KNA;21;2;0.0585
LCA;21;2;0.0463
VCT;21;2;0.028
WSM;21;2;0.0058
STP;21;2;0.0192
SAU;21;2;0.0057
SEN;21;2;0.0165
SRB;21;2;0.0364
SLE;21;2;0.009
SVK;21;2;0.0558
SVN;21;2;0.0356
SLB;21;2;0
ZAF;21;2;0
ESP;21;2;0.014
LKA;21;2;0
SDN;21;2;0
SUR;21;2;0.0249
SWE;21;2;0.0933
CHE;21;2;0.0209
TWN;21;2;0.0058
TJK;21;2;0.009
THA;21;2;0.0164
TLS;21;2;0.0087
TGO;21;2;0
TTO;21;2;0.0413
TUN;21;2;0.0657
TUR;21;2;0.0692
TKM;21;2;0.0162
UGA;21;2;0
UKR;21;2;0.0464
ARE;21;2;0.0047
GBR;21;2;0
TZA;21;2;0
USA;21;2;0.0835
URY;21;2;0.0296
UZB;21;2;0.0053
VUT;21;2;0.0078
VEN;21;2;0.0533
VNM;21;2;0
YEM;21;2;0
ZMB;21;2;0
ZWE;21;2;0.0293
AFG;22;2;1.137
ALB;22;2;3.2456
DZA;22;2;3.1267
AGO;22;2;0.8133
ATG;22;2;1.6024
ARG;22;2;1.0516
ARM;22;2;4.6621
AUS;22;2;1.4524
AUT;22;2;1.5259
AZE;22;2;1.9114
BHS;22;2;2.6759
BGD;22;2;1.2026
BRB;22;2;1.4844
BLR;22;2;2.8587
BEL;22;2;2.5213
BLZ;22;2;1.3844
BEN;22;2;1.7457
BOL;22;2;0.9204
BIH;22;2;4.1651
BWA;22;2;1.189
BRA;22;2;0.8089
BGR;22;2;1.3139
BFA;22;2;0.3809
CPV;22;2;1.6875
KHM;22;2;0.8946
CMR;22;2;2.5414
CAN;22;2;1.5909
CAF;22;2;0.689
TCD;22;2;0.1631
CHL;22;2;1.4222
CHN;22;2;3.6829
COL;22;2;0.9883
COG;22;2;2.7102
CRI;22;2;1.0351
CIV;22;2;1.2842
HRV;22;2;2.4683
CUB;22;2;2.1088
CYP;22;2;2.1548
CZE;22;2;1.4801
DNK;22;2;1.526
DJI;22;2;2.4142
DMA;22;2;1.4634
DOM;22;2;0.9643
ECU;22;2;0.7753
EGY;22;2;2.4916
SLV;22;2;1.5035
EST;22;2;1.4745
SWZ;22;2;0.7747
ETH;22;2;0.457
FJI;22;2;1.5014
FIN;22;2;1.1038
FRA;22;2;1.4811
PYF;22;2;1.2558
GAB;22;2;0.9352
GMB;22;2;0.6427
GEO;22;2;0.8906
DEU;22;2;1.7033
GHA;22;2;0.8419
GRC;22;2;2.3193
GRD;22;2;0.7793
GTM;22;2;1.1806
GIN;22;2;4.2371
GNB;22;2;0.7928
GUY;22;2;4.456
HTI;22;2;0.801
HND;22;2;0.6858
HUN;22;2;1.8369
ISL;22;2;0.9787
IND;22;2;2.3343
IDN;22;2;1.2966
IRN;22;2;2.5746
IRQ;22;2;0.9911
IRL;22;2;1.9681
ISR;22;2;1.7889
ITA;22;2;1.9907
JAM;22;2;1.6747
JPN;22;2;1.9923
JOR;22;2;2.0838
KAZ;22;2;2.3213
KEN;22;2;1.0347
KIR;22;2;1.3731
PRK;22;2;4.6398
KOR;22;2;4.329
KWT;22;2;2.7047
KGZ;22;2;3.158
LAO;22;2;4.4408
LVA;22;2;1.8031
LBN;22;2;2.9705
LSO;22;2;0.7101
LBR;22;2;1.2406
LTU;22;2;1.0785
LUX;22;2;1.8717
MDG;22;2;0.7219
MWI;22;2;1.1836
MYS;22;2;1.7741
MDV;22;2;1.762
MLI;22;2;1.7667
MLT;22;2;3.1501
MRT;22;2;0.8331
MUS;22;2;1.3326
MEX;22;2;1.2473
MNG;22;2;0.8618
MNE;22;2;1.3502
MAR;22;2;1.4175
MOZ;22;2;0.8591
MMR;22;2;1.8213
NAM;22;2;0.764
NPL;22;2;3.4866
NLD;22;2;1.6296
NCL;22;2;1.764
NZL;22;2;1.693
NIC;22;2;0.8542
NER;22;2;2.0209
NGA;22;2;2.5306
MKD;22;2;4.3694
NOR;22;2;1.1983
OMN;22;2;2.6724
PAK;22;2;0.9358
PAN;22;2;0.6605
PRY;22;2;0.8469
PER;22;2;1.6066
PHL;22;2;1.9863
POL;22;2;1.79
PRT;22;2;1.9564
MDA;22;2;1.8073
ROU;22;2;2.7314
RUS;22;2;1.615
RWA;22;2;0.8693
KNA;22;2;0.8574
LCA;22;2;0.9312
VCT;22;2;1.4481
WSM;22;2;0.5364
STP;22;2;0.586
SAU;22;2;1.0966
SEN;22;2;1.5589
SRB;22;2;1.7575
SLE;22;2;1.7241
SVK;22;2;1.5468
SVN;22;2;1.6769
SLB;22;2;0.4752
ZAF;22;2;0.7973
ESP;22;2;2.1101
LKA;22;2;1.5148
SDN;22;2;1.9296
SUR;22;2;2.4224
SWE;22;2;1.3431
CHE;22;2;1.674
TWN;22;2;2.8571
TJK;22;2;5.0546
THA;22;2;1.3522
TLS;22;2;0.9356
TGO;22;2;0.8636
TTO;22;2;0.9864
TUN;22;2;3.8547
TUR;22;2;3.7145
TKM;22;2;1.8255
UGA;22;2;0.9932
UKR;22;2;2.692
ARE;22;2;1.756
GBR;22;2;1.4657
TZA;22;2;1.3883
USA;22;2;1.3981
URY;22;2;1.2496
UZB;22;2;3.9985
VUT;22;2;1.5847
VEN;22;2;1.0129
VNM;22;2;3.7216
YEM;22;2;0.5448
ZMB;22;2;0.8039
ZWE;22;2;0.5955
AFG;1;3;0
ALB;1;3;0
DZA;1;3;0
AGO;1;3;0
ATG;1;3;0
ARG;1;3;0
ARM;1;3;0
AUS;1;3;0
AUT;1;3;0
AZE;1;3;0
BHS;1;3;0
BGD;1;3;0
BRB;1;3;0
BLR;1;3;0
BEL;1;3;0
BLZ;1;3;0
BEN;1;3;0
BOL;1;3;0
BIH;1;3;0
BWA;1;3;0
BRA;1;3;0
BGR;1;3;0
BFA;1;3;0
CPV;1;3;0
KHM;1;3;0
CMR;1;3;0
CAN;1;3;0
CAF;1;3;0
TCD;1;3;0
CHL;1;3;0
CHN;1;3;0
COL;1;3;0
COG;1;3;0
CRI;1;3;0
CIV;1;3;0
HRV;1;3;0
CUB;1;3;0
CYP;1;3;0
CZE;1;3;0
DNK;1;3;0
DJI;1;3;0
DMA;1;3;0
DOM;1;3;0
ECU;1;3;0
EGY;1;3;0
SLV;1;3;0
EST;1;3;0
SWZ;1;3;0
ETH;1;3;0
FJI;1;3;0
FIN;1;3;0
FRA;1;3;0
PYF;1;3;0
GAB;1;3;0
GMB;1;3;0
GEO;1;3;0
DEU;1;3;0
GHA;1;3;0
GRC;1;3;0
GRD;1;3;0
GTM;1;3;0
GIN;1;3;0
GNB;1;3;0
GUY;1;3;0
HTI;1;3;0
HND;1;3;0
HUN;1;3;0
ISL;1;3;0
IND;1;3;0
IDN;1;3;0
IRN;1;3;0
IRQ;1;3;0
IRL;1;3;0
ISR;1;3;0
ITA;1;3;0
JAM;1;3;0
JPN;1;3;0
JOR;1;3;0
KAZ;1;3;0
KEN;1;3;0
KIR;1;3;0
PRK;1;3;0
KOR;1;3;0.0976
KWT;1;3;0
KGZ;1;3;0
LAO;1;3;0
LVA;1;3;0
LBN;1;3;0
LSO;1;3;0
LBR;1;3;0
LTU;1;3;0
LUX;1;3;0
MDG;1;3;0
MWI;1;3;0
MYS;1;3;0
MDV;1;3;0
MLI;1;3;0
MLT;1;3;0
MRT;1;3;0
MUS;1;3;0
MEX;1;3;0
MNG;1;3;0
MNE;1;3;0
MAR;1;3;0
MOZ;1;3;0
MMR;1;3;0
NAM;1;3;0
NPL;1;3;0
NLD;1;3;0
NCL;1;3;0
NZL;1;3;0
NIC;1;3;0
NER;1;3;0
NGA;1;3;0
MKD;1;3;0
NOR;1;3;0
OMN;1;3;0
PAK;1;3;0
PAN;1;3;0
PRY;1;3;0
PER;1;3;0
PHL;1;3;0
POL;1;3;0
PRT;1;3;0
MDA;1;3;0
ROU;1;3;0
RUS;1;3;0
RWA;1;3;0
KNA;1;3;0
LCA;1;3;0
VCT;1;3;0
WSM;1;3;0
STP;1;3;0
SAU;1;3;0
SEN;1;3;0
SRB;1;3;0
SLE;1;3;0
SVK;1;3;0
SVN;1;3;0
SLB;1;3;0
ZAF;1;3;0
ESP;1;3;0
LKA;1;3;0
SDN;1;3;0
SUR;1;3;0
SWE;1;3;0
CHE;1;3;0
TWN;1;3;0
TJK;1;3;0
THA;1;3;0
TLS;1;3;0
TGO;1;3;0
TTO;1;3;0
TUN;1;3;0
TUR;1;3;0
TKM;1;3;0
UGA;1;3;0
UKR;1;3;0
ARE;1;3;0
GBR;1;3;0
TZA;1;3;0
USA;1;3;0
URY;1;3;0
UZB;1;3;0
VUT;1;3;0
VEN;1;3;0
VNM;1;3;0
YEM;1;3;0
ZMB;1;3;0.0783
ZWE;1;3;0
AFG;2;3;21.6397
ALB;2;3;32.0002
DZA;2;3;14.4175
AGO;2;3;15.3041
ATG;2;3;27.7033
ARG;2;3;30.3572
ARM;2;3;29.6642
AUS;2;3;24.1099
AUT;2;3;27.8268
AZE;2;3;32.1198
BHS;2;3;30.2259
BGD;2;3;9.8365
BRB;2;3;25.8451
BLR;2;3;23.8181
BEL;2;3;26.7378
BLZ;2;3;23.7877
BEN;2;3;6.1742
BOL;2;3;30.4177
BIH;2;3;24.6478
BWA;2;3;16.9634
BRA;2;3;24.8515
BGR;2;3;27.1456
BFA;2;3;7.2367
CPV;2;3;21.9578
KHM;2;3;18.851
CMR;2;3;6.3264
CAN;2;3;23.1663
CAF;2;3;18.5453
TCD;2;3;16.8564
CHL;2;3;32.5206
CHN;2;3;31.0465
COL;2;3;21.4008
COG;2;3;12.9993
CRI;2;3;20.5571
CIV;2;3;5.3253
HRV;2;3;29.3768
CUB;2;3;25.9025
CYP;2;3;20.9578
CZE;2;3;25.1685
DNK;2;3;35.4131
DJI;2;3;11.1065
DMA;2;3;26.925
DOM;2;3;15.2779
ECU;2;3;20.9283
EGY;2;3;15.9979
SLV;2;3;23.3032
EST;2;3;33.219
SWZ;2;3;20.8055
ETH;2;3;11.1691
FJI;2;3;20.0472
FIN;2;3;36.725
FRA;2;3;30.2594
PYF;2;3;25.1596
GAB;2;3;19.2656
GMB;2;3;6.0418
GEO;2;3;25.2749
DEU;2;3;28.1419
GHA;2;3;7.6875
GRC;2;3;17.9063
GRD;2;3;23.0842
GTM;2;3;15.4397
GIN;2;3;6.0747
GNB;2;3;10.8323
GUY;2;3;22.7418
HTI;2;3;12.1462
HND;2;3;16.7113
HUN;2;3;28.9972
ISL;2;3;34.4402
IND;2;3;16.0538
IDN;2;3;9.1722
IRN;2;3;16.9273
IRQ;2;3;11.1327
IRL;2;3;27.1689
ISR;2;3;15.8138
ITA;2;3;21.8727
JAM;2;3;23.0867
JPN;2;3;19.4516
JOR;2;3;12.2622
KAZ;2;3;23.4158
KEN;2;3;17.7332
KIR;2;3;10.5699
PRK;2;3;11.4709
KOR;2;3;20.0483
KWT;2;3;19.8923
KGZ;2;3;29.1225
LAO;2;3;21.6306
LVA;2;3;30.439
LBN;2;3;12.4024
LSO;2;3;12.96
LBR;2;3;7.4228
LTU;2;3;32.3048
LUX;2;3;32.4517
MDG;2;3;19.0932
MWI;2;3;18.8711
MYS;2;3;17.1723
MDV;2;3;29.7398
MLI;2;3;17.4631
MLT;2;3;29.3856
MRT;2;3;17.4021
MUS;2;3;12.8934
MEX;2;3;23.7741
MNG;2;3;36.9018
MNE;2;3;32.7855
MAR;2;3;15.4227
MOZ;2;3;11.591
MMR;2;3;26.047
NAM;2;3;16.7373
NPL;2;3;12.1853
NLD;2;3;30.1494
NCL;2;3;22.2697
NZL;2;3;34.1264
NIC;2;3;17.9935
NER;2;3;10.9769
NGA;2;3;5.0182
MKD;2;3;19.642
NOR;2;3;27.2211
OMN;2;3;23.6146
PAK;2;3;24.8245
PAN;2;3;25.9557
PRY;2;3;19.8084
PER;2;3;18.0402
PHL;2;3;29.7607
POL;2;3;32.746
PRT;2;3;26.4556
MDA;2;3;26.5244
ROU;2;3;27.4359
RUS;2;3;27.936
RWA;2;3;11.0727
KNA;2;3;24.3013
LCA;2;3;33.3454
VCT;2;3;24.4653
WSM;2;3;21.6806
STP;2;3;7.3284
SAU;2;3;15.3954
SEN;2;3;6.104
SRB;2;3;33.0354
SLE;2;3;5.9931
SVK;2;3;25.493
SVN;2;3;26.6163
SLB;2;3;13.6649
ZAF;2;3;19.7743
ESP;2;3;19.5253
LKA;2;3;10.1348
SDN;2;3;20.1511
SUR;2;3;14.8751
SWE;2;3;28.4111
CHE;2;3;28.1054
TWN;2;3;19.3217
